episode,reward,loss,steps,success
1,-12.333333333333334,0.06562851820337144,19.666666666666668,0.6666666666666666
2,-23.666666666666668,0.25587204916907164,34.666666666666664,1.0
3,-30.333333333333332,0.4129022398254798,37.666666666666664,0.6666666666666666
4,-36.666666666666664,0.27405920851820453,33.666666666666664,0.0
5,-47.0,0.16669968402265412,44.0,0.0
6,-25.666666666666668,0.21174160366390302,30.0,0.6666666666666666
7,-33.0,0.24226044878674047,36.666666666666664,0.3333333333333333
8,-33.666666666666664,0.2457596896786424,34.333333333333336,0.3333333333333333
9,-9.333333333333334,0.3349411256680334,13.666666666666666,0.6666666666666666
10,-46.333333333333336,0.32496621260729924,50.0,0.3333333333333333
11,-38.0,0.35997618212054167,35.0,0.0
12,-40.666666666666664,0.29611374661995044,37.666666666666664,0.0
13,-24.666666666666668,0.34552649394806584,25.333333333333332,0.3333333333333333
14,-27.666666666666668,0.393426956180351,35.0,0.6666666666666666
15,-41.333333333333336,0.37943583708543044,42.0,0.3333333333333333
16,-35.666666666666664,0.3874623673947321,39.333333333333336,0.3333333333333333
17,-21.333333333333332,0.5398747199744128,25.666666666666668,0.6666666666666666
18,-31.666666666666668,0.3724273149207944,32.333333333333336,0.3333333333333333
19,-9.666666666666666,0.3713180471121275,14.0,0.6666666666666666
20,-20.666666666666668,0.20968042010372434,28.0,0.6666666666666666
21,-28.666666666666668,0.24289535568305498,26.333333333333332,0.3333333333333333
22,-23.0,0.18635663649802345,30.333333333333332,0.6666666666666666
23,-25.0,0.19112440413800338,36.0,1.0
24,-6.0,0.16575541449685235,17.0,1.0
25,-40.666666666666664,0.13529927350806464,44.333333333333336,0.3333333333333333
26,-12.333333333333334,0.08926597668804108,16.666666666666668,0.6666666666666666
27,-18.0,0.12773100129762582,22.333333333333332,0.6666666666666666
28,-13.0,0.1043309251695043,20.333333333333332,0.6666666666666666
29,-15.666666666666666,0.07438379534317731,26.666666666666668,1.0
30,-31.0,0.059475812794019735,34.666666666666664,0.3333333333333333
