episode,reward,loss,steps,success
144,5,1.2419210104752665e-10,6,1
145,7,1.0340928113805603e-10,4,1
146,6,9.173599657685827e-11,5,1
147,7,8.508332927092965e-11,4,1
148,2,2.2375125826220218e-10,9,1
149,9,2.295128531670798e-10,2,1
150,4,3.0446617449442215e-10,7,1
151,1,1.1590728932198147e-10,10,1
152,-10,5.7778670736752247e-11,1,0
153,0,5.388316055969385e-11,11,1
154,6,2.947082577975379e-11,5,1
155,7,2.4955371102919344e-11,4,1
156,7,5.301881156327681e-11,4,1
157,-1,1.016127182396076e-10,12,1
158,9,8.093314907142712e-11,2,1
159,5,6.833407913594176e-11,6,1
160,-7,3.253770709655947e-11,18,1
161,4,1.8969968453218046e-11,7,1
162,7,9.203970918747473e-12,4,1
163,2,3.784459782589048e-11,9,1
164,3,3.209994769992619e-11,8,1
165,3,2.3175024399524347e-11,8,1
166,0,1.0564766233562233e-11,11,1
167,10,3.083755473198835e-12,1,1
168,-1,4.283832547950321e-12,12,1
169,-2,2.5521277399102125e-11,13,1
170,8,1.5900540143813185e-11,3,1
171,10,2.2365220786468853e-11,1,1
172,5,1.285804795969625e-11,6,1
173,7,1.3573489554552509e-11,4,1
174,-10,1.0755840662568517e-11,1,0
175,1,6.821571085779965e-12,10,1
176,5,4.555809433407869e-12,6,1
177,9,2.000177801164682e-12,2,1
178,3,1.1624867735093858e-11,8,1
179,5,1.4970765368123768e-11,6,1
180,6,1.0126655070052948e-11,5,1
181,8,6.5645452037207024e-12,3,1
182,0,8.00456165996686e-12,11,1
183,8,4.6814774279368976e-12,3,1
184,-6,2.8758009046010314e-12,17,1
185,4,4.178482956466009e-12,7,1
186,1,5.217226650700013e-12,10,1
187,4,3.189987956326539e-12,7,1
188,7,2.3587798381186076e-12,4,1
189,-4,1.7738847427987518e-12,15,1
190,5,8.948490097064147e-13,6,1
191,-5,3.892105387981459e-12,16,1
192,1,1.9890700198033074e-12,10,1
193,5,1.3942550817584258e-12,6,1
194,4,6.951106357178105e-13,7,1
195,8,7.176851705518553e-13,3,1
196,-10,1.6801771614217117e-12,21,1
197,4,1.6760640494542908e-12,7,1
198,0,1.08173066463864e-12,11,1
199,1,5.196287844455582e-13,10,1
200,7,3.54605234065275e-13,4,1
201,-6,1.0164320365771907e-12,17,1
202,1,1.3997358827566587e-12,10,1
203,4,6.508920386798828e-13,7,1
204,4,5.041205548244371e-13,7,1
205,7,2.563088630225252e-13,4,1
206,8,2.5181708570206257e-13,3,1
207,1,2.0402568523536502e-13,10,1
208,5,1.4247122000673091e-12,6,1
209,6,1.6263657087733918e-12,5,1
210,3,8.510830928898372e-13,8,1
211,6,7.642109167704802e-13,5,1
212,1,5.757394561101137e-13,10,1
213,3,4.567873856942128e-13,8,1
214,4,2.950734894519818e-13,7,1
215,5,9.526268662796156e-13,6,1
216,-4,1.1735316422326984e-12,15,1
217,2,6.763602024130301e-13,9,1
218,9,4.1033842990145786e-13,2,1
219,2,5.040474210855134e-13,9,1
220,2,3.9390096123131317e-13,9,1
221,5,7.046307981539712e-13,6,1
222,5,1.0318042716524662e-12,6,1
223,-2,7.280244783093901e-13,13,1
224,5,3.062735250599265e-13,6,1
225,10,4.2060799287924056e-13,1,1
226,8,2.954858580039854e-13,3,1
227,-1,2.094389476662665e-13,12,1
228,6,1.780797731498751e-13,5,1
229,5,5.653625715732838e-13,6,1
230,-4,3.791078562187522e-13,15,1
231,-1,2.7017277304253184e-13,12,1
232,1,1.8739454432648018e-13,10,1
233,7,1.413036354591668e-13,4,1
234,-1,2.9789596715327587e-13,12,1
235,10,3.810285420513537e-13,1,1
236,-10,6.998845947236987e-13,1,0
237,5,3.3840522976428627e-13,6,1
238,10,2.389199948993337e-13,1,1
239,-1,2.1276961674014197e-13,12,1
240,2,1.857526478311734e-13,9,1
241,1,1.6316947792915926e-13,10,1
242,-1,2.992837459340573e-13,12,1
243,10,4.286015986565417e-13,1,1
244,4,1.7725503604586786e-13,7,1
245,7,2.268324417187273e-13,4,1
246,5,3.1086244689504383e-13,6,1
247,8,2.760014439218139e-13,3,1
248,6,1.6981971384666393e-13,5,1
249,1,1.2861378628770126e-13,10,1
250,1,2.0441981440910695e-13,10,1
251,5,1.777096988083334e-13,6,1
252,6,2.4449331448295195e-13,5,1
253,7,3.019806626980426e-13,4,1
254,3,1.5053930324526732e-13,8,1
255,1,1.6124879209655775e-13,10,1
256,6,1.2493339696106886e-13,5,1
257,10,2.255973186038318e-13,1,1
258,7,1.0513812043200232e-13,4,1
259,3,2.287683931179174e-13,8,1
260,8,2.120525977034049e-13,3,1
261,-5,2.527700271315325e-13,16,1
262,4,1.6907903648594972e-13,7,1
263,1,1.2106982083537332e-13,10,1
264,9,6.156186671546493e-14,2,1
265,6,9.57456336436735e-14,5,1
266,2,7.225084728032825e-14,9,1
267,7,8.465450562766819e-14,4,1
268,4,8.808033667508296e-14,7,1
269,6,6.37934149949615e-14,5,1
270,9,1.2223555501122974e-13,2,1
271,10,1.2773115898312426e-13,1,1
272,10,1.1901590823981678e-13,1,1
273,-1,6.97913948854989e-14,12,1
274,3,6.270678420960962e-14,8,1
275,9,2.054190151312696e-13,2,1
276,3,2.666894483027704e-13,8,1
277,3,1.6801143809530572e-13,8,1
278,9,1.213473765915296e-13,2,1
279,4,1.010778762276589e-13,7,1
280,2,1.0490990792138493e-13,9,1
281,6,5.897504706808832e-14,5,1
282,5,8.50893429789797e-14,6,1
283,5,2.019958274720087e-13,6,1
284,8,4.5173124500289913e-13,3,1
285,6,3.597122599785507e-13,5,1
286,5,2.1912101762685174e-13,6,1
287,2,1.5045989145947815e-13,9,1
288,8,1.628327102783563e-13,3,1
289,7,2.3647750424515834e-13,4,1
290,6,1.6876500197327004e-13,5,1
291,8,2.9134102537871815e-13,3,1
292,7,1.5498713423767185e-13,4,1
293,3,2.4158453015843406e-13,8,1
294,-2,5.331717973105627e-13,13,1
295,5,3.8955875562389036e-13,6,1
296,2,2.5195277962729453e-13,9,1
297,6,2.23399077015074e-13,5,1
298,4,1.7589104775847122e-13,7,1
299,5,1.9858189167128634e-13,6,1
300,10,1.4033219031261979e-13,1,1
301,7,6.390582507620479e-13,4,1
302,5,6.151468223691836e-13,6,1
303,5,4.848343948538059e-13,6,1
304,4,2.8196492759694334e-13,7,1
305,3,4.032885136950881e-13,8,1
306,4,3.2939524124182235e-13,7,1
307,10,1.5831780331154732e-13,1,1
308,9,2.7056135110115065e-13,2,1
309,1,2.153444089714185e-13,10,1
310,4,2.589040093425865e-13,7,1
311,4,2.801885707575431e-13,7,1
312,1,3.2599478672068474e-13,10,1
313,5,1.741199776953787e-13,6,1
314,5,9.625633623500107e-14,6,1
315,4,9.605808212346086e-14,7,1
316,5,1.0826524861802984e-13,6,1
317,10,4.529709940470639e-14,1,1
318,2,8.073171760732596e-14,9,1
319,8,1.1945999744966684e-13,3,1
320,1,9.294787162161811e-14,10,1
321,5,6.474450605272371e-14,6,1
322,6,1.3216094885137864e-13,5,1
323,5,6.29126380620922e-14,6,1
324,4,1.1150604249467376e-13,7,1
325,4,3.402754268831489e-13,7,1
326,4,4.712341628021477e-13,7,1
327,7,4.050093593832571e-13,4,1
328,-11,3.5482727867020003e-13,2,0
329,6,3.886668764607748e-13,5,1
330,7,2.74724687443495e-13,4,1
331,8,4.32542890393961e-13,3,1
332,2,2.635916176687816e-13,9,1
333,0,2.2770169588232586e-13,11,1
334,8,4.009385416262982e-13,3,1
335,5,7.885544069570946e-13,6,1
336,1,5.74695846466966e-13,10,1
337,-1,5.855362491165769e-13,12,1
338,5,4.3302398703796524e-13,6,1
339,-1,2.677164046005487e-13,12,1
340,6,4.924061158817494e-13,5,1
341,6,6.09690076203151e-13,5,1
342,4,9.198356362308654e-13,7,1
343,7,6.183942247162122e-13,4,1
344,6,9.050205029836888e-13,5,1
345,8,6.324015385435663e-13,3,1
346,5,8.673432342713264e-13,6,1
347,4,7.83627131438282e-13,7,1
348,5,5.722922136186526e-13,6,1
349,5,9.011772809467781e-13,6,1
350,5,1.5783023036656611e-12,6,1
351,-1,9.845642819546658e-13,12,1
352,6,7.173373006708061e-13,5,1
353,6,5.007994019479156e-13,5,1
354,8,3.6942671144402084e-13,3,1
355,8,3.537910705138832e-13,3,1
356,6,3.6011194026741577e-13,5,1
357,4,4.3891874262109404e-13,7,1
358,0,1.1542484140198377e-12,11,1
359,5,1.275766529455306e-12,6,1
360,4,1.066448516797079e-12,7,1
361,8,1.2049620560598366e-12,3,1
362,7,6.8946237608003e-13,4,1
363,2,1.3384108636197804e-12,9,1
364,0,1.152118804399875e-12,11,1
365,5,1.3637702078739267e-12,6,1
366,5,9.775236176068347e-13,6,1
367,6,1.027977702960925e-12,5,1
368,4,1.2537272807224197e-12,7,1
369,-4,9.146646403242661e-13,15,1
370,6,2.8119728767705967e-13,5,1
371,1,6.428413357184581e-13,10,1
372,0,1.6111960250823771e-12,11,1
373,4,1.4797052472204086e-12,7,1
374,5,1.7352878393476583e-12,6,1
375,10,3.559819106158102e-12,1,1
376,5,2.3073487565028472e-12,6,1
377,4,1.357263507933177e-12,7,1
378,7,4.573147416309098e-13,4,1
379,4,6.596628005744215e-13,7,1
380,10,2.440714297335944e-12,1,1
381,5,1.3442672900746781e-12,6,1
382,9,1.0303979891546078e-12,2,1
383,6,1.0379253012615663e-12,5,1
384,5,8.272364275067426e-13,6,1
385,4,1.0825070998318357e-12,7,1
386,8,7.466619914945719e-13,3,1
387,5,5.180763225827908e-13,6,1
388,5,3.455014052633487e-13,6,1
389,5,2.578678011862697e-13,6,1
390,7,1.9964030428809565e-12,4,1
391,6,1.3651746400000774e-12,5,1
392,5,9.425053330384496e-13,6,1
393,7,8.816974927938759e-13,4,1
394,7,1.354694134647616e-12,4,1
395,4,8.770761894538737e-13,7,1
396,6,4.3188785880943214e-13,5,1
397,4,3.093795061407231e-13,7,1
398,4,1.7776256657141078e-13,7,1
399,9,1.8385293287792592e-13,2,1
400,9,6.689093723366568e-14,2,1
401,2,7.502640484189114e-14,9,1
402,8,1.1799820380057705e-13,3,1
403,4,1.2245759961615477e-13,7,1
404,6,5.861977570020827e-14,5,1
405,10,1.3195000647669985e-13,1,1
406,10,4.884981308350689e-14,1,1
407,4,1.0746958878371515e-13,7,1
408,4,8.834203210231602e-14,7,1
409,4,1.0191847366058937e-13,7,1
410,3,1.097628932189565e-12,8,1
411,3,7.999156892424253e-13,8,1
412,5,6.454096516487576e-13,6,1
413,7,9.450773497121645e-13,4,1
414,7,1.0556000518135988e-12,4,1
415,3,1.2430750873093643e-12,8,1
416,1,2.0044688131548584e-12,10,1
417,6,3.979228058170747e-12,5,1
418,8,3.527252564102431e-12,3,1
419,7,4.835978839601296e-12,4,1
420,4,3.697462970718237e-12,7,1
421,4,3.762966129171121e-12,7,1
422,5,1.710372584303362e-12,6,1
423,9,1.951772077291025e-12,2,1
424,7,1.942002114674324e-12,4,1
425,4,7.778222510523847e-13,7,1
426,6,1.1655121312514893e-12,5,1
427,6,4.063283043365118e-12,5,1
428,6,5.3940851785228e-12,5,1
429,3,3.1156258128994807e-12,8,1
430,6,2.3808954807691408e-12,5,1
431,8,2.23354668094089e-12,3,1
432,9,2.509992214072554e-12,2,1
433,5,3.767208767158081e-12,6,1
434,6,4.0364156461691895e-12,5,1
435,7,4.669875597329565e-12,4,1
436,6,4.770628336814298e-12,5,1
