episode,reward,loss,steps,success
1,2,0.0,9,1
2,-22,0.0,13,0
3,-10,0.0,1,0
4,-15,0.0,6,0
5,-17,1.4130082527796428,8,0
6,10,2.0639634132385254,1,1
7,-5,1.5018226839601994,16,1
8,-13,1.194235697388649,4,0
9,2,1.31305573715104,9,1
10,-22,1.0161733031272888,13,0
11,-18,1.003302468193902,9,0
12,-10,0.752953290939331,1,0
13,-44,1.0371534321989333,35,0
14,6,0.7759045481681823,5,1
15,0,0.5619652623480017,11,1
16,-3,1.006627353174346,14,1
17,-11,0.48867547512054443,2,0
18,10,1.0065326690673828,1,1
19,4,0.9800615778991154,7,1
20,7,0.6667829677462578,4,1
21,-1,0.7161005958914757,12,1
22,-11,0.9930294313552704,22,1
23,9,1.1320244073867798,2,1
24,10,0.5954145789146423,1,1
25,3,1.1858882643282413,8,1
26,4,1.0358331288610185,7,1
27,-3,0.9429454633167812,14,1
28,-37,0.8627160335225719,28,0
29,-33,0.8429451971314847,24,0
30,-10,0.8986881971359253,1,0
31,-10,0.9449234008789062,1,0
32,-13,0.7486496232450008,24,1
33,-5,0.749734453856945,16,1
34,-16,1.0651245628084456,7,0
35,-11,0.7294398993253708,2,0
36,10,1.2365453243255615,1,1
37,-13,0.43053623754531145,4,0
38,-17,0.8386111105126994,28,1
39,8,0.4686395823955536,3,1
40,-34,0.6591452266275882,25,0
41,-11,1.0239461064338684,2,0
42,-7,0.64796556904912,18,1
43,-20,0.9699480912902139,11,0
44,-6,0.693146362900734,17,1
45,10,0.08305271714925766,1,1
46,-31,0.7375447059219534,22,0
47,-9,0.6320588996633887,20,1
48,-50,0.6554027646034956,50,0
49,-16,0.8332830326897758,7,0
50,9,0.4558720104396343,2,1
51,-30,0.5324221494651976,21,0
52,5,0.5896950364112854,6,1
53,0,0.4480762508782474,11,1
54,-7,0.45437840558588505,18,1
55,7,0.41007356345653534,4,1
56,2,0.7358727720048692,9,1
57,-16,0.5360907018184662,7,0
58,-31,0.46126897171849296,42,1
59,9,0.40181730687618256,2,1
60,-5,0.597359721083194,16,1
61,-12,0.9179985721906027,3,0
62,-17,0.6522530354559422,8,0
63,-34,0.5185308963060379,25,0
64,-48,0.48402606352017474,39,0
65,-23,0.4111830586833613,14,0
66,-50,0.4444597968459129,50,0
67,-11,0.5324643762274222,22,1
68,10,0.5061463713645935,1,1
69,-13,0.3644573464989662,4,0
70,9,0.3884394019842148,2,1
71,9,0.5823947042226791,2,1
72,-6,0.46480926695991964,17,1
73,-24,0.4672122875849406,15,0
74,-19,0.39368270337581635,10,0
75,-17,0.3562494646757841,8,0
76,10,0.21979889273643494,1,1
77,-15,0.48116619139909744,26,1
78,10,0.2907947897911072,1,1
79,-33,0.33962605334818363,24,0
80,-50,0.41846520960330963,50,0
81,-31,0.4258381155404178,22,0
82,-22,0.32885424907390887,13,0
83,-17,0.38129658810794353,8,0
84,-14,0.4354368567466736,5,0
85,-1,0.3825191097954909,12,1
86,3,0.4593472946435213,8,1
87,-50,0.38190030872821806,50,0
88,-50,0.32262039855122565,50,0
89,7,0.45486100763082504,4,1
90,10,0.4986959993839264,1,1
91,-25,0.31921161198988557,16,0
92,-6,0.3339346980347353,17,1
93,-11,0.41929078102111816,2,0
94,-15,0.4725788086652756,6,0
95,4,0.44992504907505854,7,1
96,-59,0.3753332623839378,50,0
97,-3,0.2951534943921225,14,1
98,7,0.3907674737274647,4,1
99,2,0.45003652075926465,9,1
100,7,0.27445579692721367,4,1
101,-32,0.4322937833874122,23,0
102,-46,0.39095994387124033,37,0
103,-3,0.3849439887063844,14,1
104,-25,0.2950732042081654,16,0
105,-3,0.29920122399926186,14,1
106,7,0.5522187352180481,4,1
107,-50,0.3465514703094959,50,0
108,-11,0.29983306100422685,22,1
109,-19,0.3196304727345705,10,0
110,10,0.2412613481283188,1,1
111,-34,0.31423288270831107,25,0
112,-11,0.13417844288051128,2,0
113,-41,0.2948134485632181,32,0
114,2,0.31995173295338947,9,1
115,5,0.4948425590991974,6,1
116,10,1.1070804595947266,1,1
117,-20,0.4639710336923599,11,0
118,-26,0.3925226628780365,17,0
119,6,0.46897838115692136,5,1
120,-14,0.38058037459850313,5,0
121,10,0.13819794356822968,1,1
122,10,0.7261655926704407,1,1
