episode,reward,loss,steps,success
1,-27,0.6584254154249242,38,1
2,-23,0.5118813682338976,34,1
3,-33,0.30788112797017675,24,0
4,-38,0.09304647044888859,29,0
5,-39,0.14039460525576336,30,0
6,-50,0.08388500330613169,50,0
7,-11,1.2657297849655151,2,0
8,-13,0.6589283054927364,4,0
9,-50,0.04362462964010774,50,0
10,-22,0.3785168732553687,13,0
11,-50,0.07187050113836449,50,0
12,-50,0.09422577688703314,50,0
13,-15,0.5286612872344753,6,0
14,-19,0.3261253202501848,10,0
15,-11,1.2983574560494162,2,0
16,-54,0.14532649992551241,45,0
17,-20,0.10869215328371369,11,0
18,-50,0.08937140012632881,50,0
19,-3,1.725364758165337,14,1
20,-17,0.2871361970992439,8,0
21,-17,0.21075829595793039,8,0
22,-11,0.5262971902266145,2,0
23,-11,0.21759642474353313,2,0
24,-53,0.3224475322428837,44,0
25,-11,1.2134040603414178,2,0
26,-15,0.9003993456135504,26,1
27,-11,0.2884431518614292,2,0
28,-18,0.09324975478618096,9,0
29,-25,0.07100161966468477,16,0
30,-12,0.002756750832001368,3,0
31,-38,0.058468246077421196,29,0
32,-16,0.8121226402480615,27,1
33,-11,1.1252850531461511,22,1
34,-27,0.6640180128237453,38,1
35,-16,0.5162744969129562,7,0
36,-14,0.5622745078231673,5,0
37,-50,0.07894758053244914,50,0
38,-51,0.17680717048711986,42,0
39,-50,0.2121391658615994,50,0
40,-11,0.16660027019679546,2,0
41,-50,0.050207473794516774,50,0
42,-26,0.6794944568085378,37,1
43,-28,0.08126613985759353,19,0
44,-25,0.038456704161035304,16,0
45,-10,1.0528704572546606,21,1
46,-13,0.28558014519512653,4,0
47,-14,0.19352084212005138,5,0
48,-50,0.08152661066385918,50,0
49,-59,0.15639349068893352,50,0
50,-11,2.621708818769548,2,0
51,-12,1.4951607762680699,3,0
52,-1,2.31068625334107,12,1
53,-46,0.1590749506989645,37,0
54,-22,0.09189218785356318,13,0
55,-17,0.08730863872915506,8,0
56,-12,0.07806081945697467,3,0
57,-20,0.13739622364730827,11,0
58,-11,0.2633983159903437,2,0
59,-13,0.08112476309179328,4,0
60,-23,0.08489675422918351,14,0
61,-24,0.7265426283129662,35,1
62,-28,0.21687466657022014,19,0
63,-13,0.07035348116187379,4,0
64,-12,0.038681428763084114,3,0
65,-18,0.2207783180747861,9,0
66,-28,0.06538812331889762,19,0
67,-14,0.07225814517587423,5,0
68,-13,0.05108746260521002,4,0
69,-14,0.11691884137690067,5,0
70,-26,0.17180300506708376,17,0
71,-20,0.16272231845703738,11,0
72,-17,0.15888445847667754,8,0
73,-13,0.18873494304716587,4,0
74,-9,0.9840210262511391,20,1
75,-25,0.12171800812939182,16,0
76,-11,0.11899863136932254,2,0
77,-13,0.03902800753712654,4,0
78,-18,0.12530382515655625,9,0
79,-11,0.09767662663944066,2,0
80,-11,0.09201827412471175,2,0
81,-12,0.05038184362153212,3,0
82,-50,0.047341227688302755,50,0
83,-34,0.28197925963962917,25,0
84,-50,0.0760929974730243,50,0
85,-13,1.1571481721766759,4,0
86,-11,2.123658422380686,2,0
87,-11,1.77279606834054,2,0
88,-15,0.4346345975063741,6,0
89,-15,0.2707892599629152,6,0
90,-13,0.2567485845356714,4,0
91,-13,0.46371957287192345,4,0
92,-35,0.11465694447710681,26,0
93,-11,0.23602641373872757,2,0
94,-11,0.27582699060440063,2,0
95,-11,0.2714952379465103,2,0
96,-29,0.17334158593439497,20,0
97,-13,0.5548627951002345,4,0
98,-25,0.6519947055114952,36,1
99,-22,0.26186330960347104,13,0
100,-11,0.9403892047703266,2,0
101,-12,0.3989422892530759,3,0
102,-11,0.2504943758249283,2,0
103,-12,0.23180246291061243,3,0
104,-11,0.16660702414810658,2,0
105,-13,0.9009285583160818,4,0
106,-14,0.8608426192309707,5,0
107,-11,0.7818261044778865,2,0
108,-12,0.5887283933116123,3,0
109,-8,1.0442761226777773,19,1
110,-21,0.1162189031407858,12,0
111,-14,0.13686766028404235,5,0
112,-43,0.16010049032732188,34,0
113,-13,0.8286694935304695,4,0
114,-11,1.4813593854487408,2,0
115,-20,0.8185899589068046,31,1
116,-40,0.12395243537580868,31,0
117,-18,0.20849621508063543,9,0
118,-17,0.09407917249700404,8,0
119,-17,0.21151531452778727,8,0
120,-13,0.14074041493267941,4,0
121,-13,0.12662429807096487,4,0
122,-17,0.05405058500764426,8,0
123,-16,0.0936783858841019,7,0
124,-12,0.12235308092688986,3,0
