episode,reward,loss,steps,success
1,-15,0.0,6,0
2,3,0.0,8,1
3,-7,1.3063380718231201,18,1
4,-22,1.063539981842041,13,0
5,-32,0.7956614014895066,23,0
6,-32,0.4987870482727885,23,0
7,-22,0.5277833205003005,13,0
8,-32,0.4492535923802575,43,1
9,7,0.4074000858236104,4,1
10,4,0.5753004082611629,7,1
11,-4,0.7833832800388336,15,1
12,-22,0.577858354896307,13,0
13,-22,0.4806809128763584,13,0
14,-8,0.4557532234803626,19,1
15,-17,0.657391007989645,8,0
16,-41,0.49803927866742015,32,0
17,4,0.6980258471199444,7,1
18,-11,0.8524140119552612,2,0
19,8,0.6364327470461527,3,1
20,0,0.5555040948092937,11,1
21,10,0.322263240814209,1,1
22,-24,0.7718598244090875,15,0
23,-52,0.5873779004742933,43,0
24,-27,0.48222702410486007,18,0
25,3,0.602792089805007,8,1
26,-32,0.4178444198940111,23,0
27,-17,0.5594373540952802,8,0
28,-18,0.3505824878811836,9,0
29,8,0.4695764084657033,3,1
30,-6,0.48007474105586023,17,1
31,-23,0.5117941301535157,34,1
32,-50,0.4371059446036816,50,0
33,3,0.5412179045379162,8,1
34,6,0.2947582006454468,5,1
35,9,0.06351461261510849,2,1
36,10,1.3309879302978516,1,1
37,-29,0.48330458216369154,20,0
38,-16,0.554794363953449,27,1
39,9,0.3916379902511835,2,1
40,-50,0.45441904477775097,50,0
41,-50,0.4412701276689768,50,0
42,-24,0.5606896797815959,15,0
43,-36,0.42497608065605164,27,0
44,7,0.477939710021019,4,1
45,-19,0.30846543349325656,10,0
46,-38,0.333955942171401,29,0
47,-8,0.3716797389482197,19,1
48,-50,0.3595790045708418,50,0
49,-24,0.36993349144856136,15,0
50,8,0.09258588900168736,3,1
51,-29,0.3555704429745674,20,0
52,8,0.46782538294792175,3,1
53,8,0.5016381318370501,3,1
54,-20,0.2989816503091292,11,0
55,-16,0.3531403552208628,7,0
56,9,0.5467178523540497,2,1
57,-11,0.2073119804263115,2,0
58,-50,0.3648698624968529,50,0
59,6,0.1579871229827404,5,1
60,4,0.5079265380544322,7,1
61,9,0.18596884608268738,2,1
62,-30,0.4675577240330832,21,0
63,-19,0.34359643794596195,10,0
64,-15,0.1937831106285254,6,0
65,10,0.06229415535926819,1,1
66,-50,0.4192605298757553,50,0
67,-18,0.6295449700620439,9,0
68,8,0.5658805519342422,3,1
69,-11,0.24438513815402985,2,0
70,-50,0.34470522083342076,50,0
71,1,0.3825427025556564,10,1
72,-22,0.3154950491510905,13,0
73,-16,0.2954528340035015,27,1
74,-2,0.3173338094582924,13,1
75,-28,0.3707531839609146,19,0
76,-10,0.11856546998023987,1,0
77,-1,0.4780632859716813,12,1
78,0,0.34093269502574747,11,1
79,-33,0.25644126658638317,24,0
80,-45,0.34232862428244615,36,0
81,-23,0.22946498436587198,14,0
82,4,0.3191829238619123,7,1
83,-39,0.3090840972959995,30,0
84,-35,0.28387361535659206,26,0
85,7,0.13665777444839478,4,1
86,10,0.15355414152145386,1,1
87,-38,0.23673349360422213,49,1
88,4,0.23789943967546737,7,1
89,-17,0.3443800349320684,28,1
90,-50,0.34945868849754336,50,0
91,-32,0.27368324444345804,23,0
92,8,0.480035404364268,3,1
93,0,0.2892835356972434,11,1
94,-18,0.31359362022744286,9,0
95,-21,0.3633632897399366,32,1
96,10,0.3531738519668579,1,1
97,9,0.1992064118385315,2,1
98,-50,0.2890648853778839,50,0
99,-14,0.1942765235900879,5,0
100,-12,0.17959104478359222,3,0
101,-13,0.17055909630532065,24,1
102,-17,0.28939109295606613,8,0
103,10,0.17085300385951996,1,1
104,10,0.4897926449775696,1,1
105,-44,0.3372488812676498,35,0
106,-41,0.44700545677915215,32,0
107,-2,0.18762324607143036,13,1
108,-9,0.40321269184350966,20,1
109,-50,0.2850156854093075,50,0
110,-12,0.35496944189071655,3,0
111,2,0.41425786664088565,9,1
112,10,0.040428902953863144,1,1
113,9,0.6902126669883728,2,1
114,-10,0.4236928955430076,21,1
115,-4,0.3494116574525833,15,1
116,7,0.34620995353907347,4,1
117,-10,1.326846957206726,1,0
118,4,0.18835444961275374,7,1
119,1,0.3320062592625618,10,1
120,4,0.42282153559582575,7,1
121,6,0.2950963169336319,5,1
122,-3,0.563868811087949,14,1
123,-19,0.5011370211839676,10,0
124,-9,0.34579886924475434,20,1
125,-14,0.2750020205974579,5,0
126,-18,0.2928888400395711,9,0
127,4,0.4447400633777891,7,1
128,-23,0.29967935995331835,14,0
129,-50,0.34293220698833465,50,0
130,2,0.355663759013017,9,1
131,5,0.30921552578608197,6,1
132,10,0.38793298602104187,1,1
133,-3,0.4365229627915791,14,1
134,-55,0.3537582346116719,46,0
135,5,0.22180266305804253,6,1
136,-10,0.17825186252593994,1,0
137,10,0.09870456159114838,1,1
138,-19,0.46959543898701667,10,0
139,-3,0.2815017519252641,14,1
140,-11,0.510845884680748,2,0
141,-13,0.4515011681554218,24,1
142,-17,0.331571314483881,8,0
143,-16,0.36944767749971813,27,1
144,-50,0.37018562130630017,50,0
145,4,0.28922602108546663,7,1
146,7,0.2890656925737858,4,1
147,-50,0.3255810390412808,50,0
148,-50,0.37314863197505477,50,0
149,-30,0.35749653254340336,41,1
150,7,0.2666972950100899,4,1
151,-18,0.44988765236404205,9,0
152,-1,0.6918307803571224,12,1
153,-50,0.35413450226187704,50,0
154,-17,0.2773783039301634,8,0
155,-50,0.35143002435564996,50,0
156,-16,0.17362208557980402,7,0
157,-50,0.3173444624245167,50,0
158,9,0.3315364196896553,2,1
159,-28,0.3560191059532838,39,1
160,-50,0.34965638190507886,50,0
161,-14,0.4325070336461067,5,0
162,8,0.3371640866001447,3,1
163,-50,0.3170441474765539,50,0
164,-12,0.2059458171327909,3,0
165,-50,0.33677648939192295,50,0
166,-50,0.39265675030648706,50,0
167,10,0.10492285341024399,1,1
168,7,0.18017993867397308,4,1
169,-10,0.18624797463417053,1,0
170,4,0.29905174885477337,7,1
171,-17,0.41277146924819264,28,1
172,-50,0.36300853855907916,50,0
173,-50,0.31192106947302817,50,0
174,4,0.3180259545998914,7,1
175,7,0.5106076244264841,4,1
176,5,0.20521135007341704,6,1
177,-17,0.23194547556340694,8,0
178,-50,0.30418466418981555,50,0
179,7,0.3814551420509815,4,1
180,-22,0.27750564998749533,33,1
181,5,0.16162887836496034,6,1
182,-29,0.3343929223716259,20,0
183,-15,0.16268100341161093,6,0
184,-1,0.2834824367115895,12,1
185,-50,0.3123699899017811,50,0
186,-37,0.19898852852306195,28,0
187,-15,0.3146839010027739,26,1
188,7,0.13555133808404207,4,1
189,3,0.4649989493191242,8,1
190,7,0.2541918344795704,4,1
191,8,0.5179342205325762,3,1
192,9,0.2722566947340965,2,1
193,-21,0.31107286798457306,12,0
194,-50,0.31773759379982947,50,0
195,-34,0.41095676094293593,25,0
196,-12,0.3228332946697871,3,0
197,10,0.08706046640872955,1,1
198,10,0.9165046811103821,1,1
199,-21,0.3180797401194771,12,0
200,10,0.13670051097869873,1,1
201,0,0.30938136645338754,11,1
